history,reference_history,method,row_index,date,year,state,monthly_cutoff,quarterly_cutoff,monthly_probability,quarterly_probability,annual_probability,actual_up,monthly_active,quarterly_active,activation_relation,changed_vs_quarter,monthly_correct,quarterly_correct,case,brier_difference
monthly_state_validated,weekly_state_validated,learned_order_extension,3543,2025-08-29,2025,nonnegative_low,2025-07-31,2025-06-30,0.4996234058817137,0.4996234058817137,0.4996234058817137,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3523,2025-08-01,2025,nonnegative_low,2025-07-31,2025-06-30,0.45235906052518154,0.45283592619378504,0.4529322661484752,1,True,True,both_active,True,False,False,stable_wrong,0.000522074924648841
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3528,2025-08-08,2025,nonnegative_low,2025-07-31,2025-06-30,0.26556312351445466,0.26595380695471543,0.2660590035903515,1,True,True,both_active,True,False,False,stable_wrong,0.0005737120175689503
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3533,2025-08-15,2025,nonnegative_low,2025-07-31,2025-06-30,0.4115449898133435,0.41200046570214316,0.41216536307173124,1,True,True,both_active,True,False,False,stable_wrong,0.0005358466792816374
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3538,2025-08-22,2025,nonnegative_low,2025-07-31,2025-06-30,0.31450684430089937,0.31494076757816347,0.31505469743442394,1,True,True,both_active,True,False,False,stable_wrong,0.0005947145839155787
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3543,2025-08-29,2025,nonnegative_low,2025-07-31,2025-06-30,0.4988198672951252,0.4992968110083446,0.4996234058817137,0,True,True,both_active,True,True,True,stable_correct,-0.0004760454747762821
monthly_state_validated,weekly_state_validated,learned_order_offset,3523,2025-08-01,2025,nonnegative_low,2025-07-31,2025-06-30,0.4519622633758529,0.4519622633758529,0.4519622633758529,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3528,2025-08-08,2025,nonnegative_low,2025-07-31,2025-06-30,0.26594895973567084,0.26594895973567084,0.26594895973567084,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3533,2025-08-15,2025,nonnegative_low,2025-07-31,2025-06-30,0.4120419398801916,0.4120419398801916,0.4120419398801916,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3538,2025-08-22,2025,nonnegative_low,2025-07-31,2025-06-30,0.3155239445581561,0.3155239445581561,0.3155239445581561,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3543,2025-08-29,2025,nonnegative_low,2025-07-31,2025-06-30,0.4984197437156732,0.4984197437156732,0.4984197437156732,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3523,2025-08-01,2025,nonnegative_low,2025-07-31,2025-06-30,0.4514869829561225,0.45194392617259754,0.4519622633758529,1,True,True,both_active,True,False,False,stable_wrong,0.0005010698074697228
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3528,2025-08-08,2025,nonnegative_low,2025-07-31,2025-06-30,0.26552599578313035,0.265901806447443,0.26594895973567084,1,True,True,both_active,True,False,False,stable_wrong,0.0005519050932347724
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3533,2025-08-15,2025,nonnegative_low,2025-07-31,2025-06-30,0.41152101367800364,0.4119578115837026,0.4120419398801916,1,True,True,both_active,True,False,False,stable_wrong,0.0005139019851361781
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3538,2025-08-22,2025,nonnegative_low,2025-07-31,2025-06-30,0.3150636534433867,0.3154801960661948,0.3155239445581561,1,True,True,both_active,True,False,False,stable_wrong,0.0005704368567459595
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3543,2025-08-29,2025,nonnegative_low,2025-07-31,2025-06-30,0.4977240414322086,0.4981833133570137,0.4984197437156732,0,True,True,both_active,True,True,True,stable_correct,-0.000457392287761621
monthly_state_validated,weekly_state_validated,learned_market,3548,2025-09-05,2025,nonnegative_high,2025-08-31,2025-06-30,0.41267806816613667,0.41267806816613667,0.41267806816613667,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3553,2025-09-12,2025,nonnegative_high,2025-08-31,2025-06-30,0.5343727417191273,0.5343727417191273,0.5343727417191273,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3558,2025-09-19,2025,nonnegative_high,2025-08-31,2025-06-30,0.4008381650070956,0.4008381650070956,0.4008381650070956,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3563,2025-09-26,2025,nonnegative_high,2025-08-31,2025-06-30,0.46147299767135874,0.46147299767135874,0.46147299767135874,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3548,2025-09-05,2025,nonnegative_high,2025-08-31,2025-06-30,0.41446574515535567,0.4226171624450515,0.41267806816613667,1,True,True,both_active,True,False,False,stable_wrong,0.00947942249346867
monthly_state_ungated,weekly_state_ungated,learned_market,3553,2025-09-12,2025,nonnegative_high,2025-08-31,2025-06-30,0.5363373320152298,0.5445688523839796,0.5343727417191273,0,True,True,both_active,True,False,False,stable_wrong,-0.00889750127358968
monthly_state_ungated,weekly_state_ungated,learned_market,3558,2025-09-19,2025,nonnegative_high,2025-08-31,2025-06-30,0.4028281727568705,0.4108120547432284,0.4008381650070956,1,True,True,both_active,True,False,False,stable_wrong,0.009471756417001487
monthly_state_ungated,weekly_state_ungated,learned_market,3563,2025-09-26,2025,nonnegative_high,2025-08-31,2025-06-30,0.4632566117186308,0.4715870462991989,0.46147299767135874,0,True,True,both_active,True,True,True,stable_correct,-0.007787653936176475
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3548,2025-09-05,2025,nonnegative_high,2025-08-31,2025-06-30,0.4091034888467138,0.4091034888467138,0.4091034888467138,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3553,2025-09-12,2025,nonnegative_high,2025-08-31,2025-06-30,0.5296384968969021,0.5296384968969021,0.5296384968969021,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3558,2025-09-19,2025,nonnegative_high,2025-08-31,2025-06-30,0.39797590103014585,0.39797590103014585,0.39797590103014585,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3563,2025-09-26,2025,nonnegative_high,2025-08-31,2025-06-30,0.45104147746203355,0.45104147746203355,0.45104147746203355,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3548,2025-09-05,2025,nonnegative_high,2025-08-31,2025-06-30,0.4108313502023353,0.4190834069634765,0.4091034888467138,1,True,True,both_active,True,False,False,stable_wrong,0.009655609839241519
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3553,2025-09-12,2025,nonnegative_high,2025-08-31,2025-06-30,0.531531214031903,0.5398920182851238,0.5296384968969021,0,True,True,both_active,True,False,False,stable_wrong,-0.008957959917755831
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3558,2025-09-19,2025,nonnegative_high,2025-08-31,2025-06-30,0.39985053504252877,0.4079485980201288,0.39797590103014585,1,True,True,both_active,True,False,False,stable_wrong,0.009654517702407828
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3563,2025-09-26,2025,nonnegative_high,2025-08-31,2025-06-30,0.4527759121042667,0.46120472651595384,0.45104147746203355,0,True,True,both_active,True,True,True,stable_correct,-0.007703773178805107
monthly_state_validated,weekly_state_validated,learned_order_extension,3548,2025-09-05,2025,nonnegative_high,2025-08-31,2025-06-30,0.4106501716493339,0.4106501716493339,0.4106501716493339,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3553,2025-09-12,2025,nonnegative_high,2025-08-31,2025-06-30,0.5292587508650948,0.5292587508650948,0.5292587508650948,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3558,2025-09-19,2025,nonnegative_high,2025-08-31,2025-06-30,0.387378947026162,0.387378947026162,0.387378947026162,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,3563,2025-09-26,2025,nonnegative_high,2025-08-31,2025-06-30,0.44494414670909926,0.44494414670909926,0.44494414670909926,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3548,2025-09-05,2025,nonnegative_high,2025-08-31,2025-06-30,0.41364007112538603,0.423240290905063,0.4106501716493339,1,True,True,both_active,True,False,False,stable_wrong,0.011166204154565984
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3553,2025-09-12,2025,nonnegative_high,2025-08-31,2025-06-30,0.5324112242177224,0.5421536973733817,0.5292587508650948,0,True,True,both_active,True,False,False,stable_wrong,-0.01046891990261456
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3558,2025-09-19,2025,nonnegative_high,2025-08-31,2025-06-30,0.3904755228000372,0.3997600849936256,0.387378947026162,1,True,True,both_active,True,False,False,stable_wrong,0.011232132739028455
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3563,2025-09-26,2025,nonnegative_high,2025-08-31,2025-06-30,0.44797708333301806,0.45775185632193766,0.44494414670909926,0,True,True,both_active,True,True,True,stable_correct,-0.008853294774622045
monthly_state_validated,weekly_state_validated,learned_order_offset,3548,2025-09-05,2025,nonnegative_high,2025-08-31,2025-06-30,0.4113896394842167,0.4113896394842167,0.4113896394842167,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3553,2025-09-12,2025,nonnegative_high,2025-08-31,2025-06-30,0.5296691377370191,0.5296691377370191,0.5296691377370191,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3558,2025-09-19,2025,nonnegative_high,2025-08-31,2025-06-30,0.38872494358757187,0.38872494358757187,0.38872494358757187,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,3563,2025-09-26,2025,nonnegative_high,2025-08-31,2025-06-30,0.4457288176815753,0.4457288176815753,0.4457288176815753,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3548,2025-09-05,2025,nonnegative_high,2025-08-31,2025-06-30,0.41441618937361646,0.42405371270823666,0.4113896394842167,1,True,True,both_active,True,False,False,stable_wrong,0.011194273422549805
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3553,2025-09-12,2025,nonnegative_high,2025-08-31,2025-06-30,0.5328578259695607,0.5426316890148937,0.5296691377370191,0,True,True,both_active,True,False,False,stable_wrong,-0.010511687226149702
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3558,2025-09-19,2025,nonnegative_high,2025-08-31,2025-06-30,0.3918509260599506,0.40118575944156637,0.38872494358757187,1,True,True,both_active,True,False,False,stable_wrong,0.011266801438566176
monthly_state_ungated,weekly_state_ungated,learned_order_offset,3563,2025-09-26,2025,nonnegative_high,2025-08-31,2025-06-30,0.44880008625531453,0.45860839946419957,0.4457288176815753,0,True,True,both_active,True,True,True,stable_correct,-0.008900146636337064
monthly_state_validated,weekly_state_validated,learned_market,3567,2025-10-10,2025,nonnegative_high,2025-09-30,2025-09-30,0.4123164390357689,0.4123164390357689,0.4123164390357689,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3572,2025-10-17,2025,nonnegative_high,2025-09-30,2025-09-30,0.3934088129596329,0.3934088129596329,0.3934088129596329,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,3577,2025-10-24,2025,nonnegative_high,2025-09-30,2025-09-30,0.4579674025379907,0.4579674025379907,0.4579674025379907,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,3582,2025-10-31,2025,nonnegative_high,2025-09-30,2025-09-30,0.44044249471527075,0.44044249471527075,0.44044249471527075,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3567,2025-10-10,2025,nonnegative_high,2025-09-30,2025-09-30,0.4141880669208935,0.4141880669208935,0.4123164390357689,1,True,True,both_active,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3572,2025-10-17,2025,nonnegative_high,2025-09-30,2025-09-30,0.39551855010320053,0.39551855010320053,0.3934088129596329,1,True,True,both_active,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3577,2025-10-24,2025,nonnegative_high,2025-09-30,2025-09-30,0.45986108804248743,0.45986108804248743,0.4579674025379907,0,True,True,both_active,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,3582,2025-10-31,2025,nonnegative_high,2025-09-30,2025-09-30,0.44239080702397676,0.44239080702397676,0.44044249471527075,1,True,True,both_active,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3567,2025-10-10,2025,nonnegative_high,2025-09-30,2025-09-30,0.4089805343178929,0.4089805343178929,0.4089805343178929,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3572,2025-10-17,2025,nonnegative_high,2025-09-30,2025-09-30,0.38884333080871997,0.38884333080871997,0.38884333080871997,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3577,2025-10-24,2025,nonnegative_high,2025-09-30,2025-09-30,0.4539427368871915,0.4539427368871915,0.4539427368871915,0,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3582,2025-10-31,2025,nonnegative_high,2025-09-30,2025-09-30,0.44267456040216396,0.44267456040216396,0.44267456040216396,1,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3567,2025-10-10,2025,nonnegative_high,2025-09-30,2025-09-30,0.41077974735816647,0.41077974735816647,0.4089805343178929,1,True,True,both_active,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3572,2025-10-17,2025,nonnegative_high,2025-09-30,2025-09-30,0.39081400610832356,0.39081400610832356,0.38884333080871997,1,True,True,both_active,False,False,False,stable_wrong,0.0
